X,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49
x4599,"8,891","5,331","6,716","3,903",992,"1,807","9,808","5,448",88,"8,553","6,072","5,268","6,304","9,484","36,7","7,854","9,909","2,664","3,029","4,516",449,"3,837","4,564","5,536","7,302",2,3,1,2,1,6,8,1,8,8,2,6,1,8,8,4,6,8,8,3,3,0,0,4,0
x4600,"9,967",776,"6,618","1,254",67,"9,016","8,036","9,917","2,772","7,211","9,944","1,048","6,995","9,429","1,599","9,121","5,946","9,963","90,7","3,579","15,6","2,534","39,8","9,912",895,7,7,2,4,4,7,2,8,6,5,0,1,5,5,5,8,1,2,6,6,8,4,1,7,3
x4601,"1,705","4,806","54,6","7,277","61,6","5,052",957,"2,725","7,395","2,293","3,826","8,156","1,893","84,1","6,094","7,975",899,"8,143","9,176","4,998","12,1",26,"8,416","6,898","3,463",8,3,7,8,7,2,1,8,3,3,7,4,4,6,8,5,0,7,1,5,0,4,3,6,5
x4602,"80,1","8,608","3,325","6,476","2,872","0,85","8,844","8,614","6,531","8,648","4,021","4,097","2,079","5,025","9,089","6,369","0,36","9,866","9,253","8,595",869,"9,627","4,726","7,526","5,895",1,3,1,8,7,3,8,0,5,5,0,4,6,8,4,1,8,8,7,5,1,0,6,7,3
x4603,"4,807",108,"1,714","3,868","8,989","5,253","2,403","8,663","7,297","1,514","4,426","1,048","1,287","7,867","3,782","7,472","4,188","7,452","1,684","5,231",424,"57,3","3,793","4,582","7,887",0,5,1,8,7,8,2,7,8,2,1,4,6,7,5,0,7,6,2,8,4,8,6,7,8
x4604,"4,807","1,419","2,861","8,496","96,2","7,202","25,8","9,026","2,326","9,633",152,457,"3,397","1,117","5,897","3,412","6,435","8,747","22,2","4,155","9,261",726,"6,423","8,743","4,737",0,0,2,8,2,8,3,0,3,0,3,7,1,4,7,4,2,3,2,8,7,3,5,7,0
x4605,"7,509","5,008","6,467","2,654","7,593",209,"9,008","0,11",832,"3,655","4,383","28,1","2,923","7,754","6,628","9,433","73,1","2,774","5,628","8,131","2,686","8,228","7,531","57,4","3,969",6,6,2,7,6,3,1,8,5,1,7,8,3,7,5,6,3,4,3,4,0,1,5,7,1
x4606,"9,933","9,525","66,7","8,902","3,236","3,956","8,138","5,274",100,"8,149","1,208","9,543","46,4",519,"2,605","1,346","9,057","4,025","4,213","7,098","7,393",859,"8,055",195,"4,317",4,2,2,6,1,4,0,5,7,7,0,2,0,8,0,0,2,6,6,4,6,6,7,5,1
x4607,"56,4","6,576","4,792","4,525","6,581","6,956","66,8",663,"8,697","9,838","8,155","4,922","77,7","5,262","6,327",425,"5,183","5,425","2,461","1,727","95,2","3,727","6,021","0,79","45,8",1,8,8,7,3,7,6,7,3,3,1,3,1,6,0,3,7,6,4,7,7,6,3,1,3
x4608,"3,029",452,"6,837",805,"9,625","1,934","8,498","5,657","1,544","9,004","6,788","4,161",987,672,227,"97,9","7,372","7,593","3,143","2,373","1,654","6,209","6,248","5,413","4,025",2,8,7,2,2,0,4,4,8,0,4,5,1,2,4,4,7,8,5,5,0,2,2,7,4
x4609,"4,116","2,144","92,3","6,507","3,214","4,921","8,149","9,977","9,722",342,"0,01","9,311","5,755",396,"1,094","9,229","7,632","4,407","2,439","20,4","7,514","3,914","6,524",422,"7,907",1,5,3,7,6,4,4,2,0,1,8,5,0,7,6,3,4,0,4,5,5,4,8,1,2
x4610,"2,195","6,315","6,976","4,089","5,486","8,452","2,139","7,583","5,943","1,4","3,158","5,704","2,564","5,077","5,669","8,768","4,243","3,491","5,969","8,487","6,264","2,949","4,641","9,965","8,116",6,4,8,7,0,0,0,0,6,3,7,3,6,4,1,8,8,3,1,3,5,7,4,7,6
x4611,"2,1","4,138","4,206",921,"6,504","7,476","4,541","4,554","3,156","9,571","6,459","7,258","41,4","7,275","9,482","7,013","3,576",858,"2,771","8,976","55,7","5,121","4,781","3,406","8,689",1,1,4,5,2,4,7,5,4,0,6,1,1,8,5,7,5,1,7,8,0,4,5,6,4
x4612,743,"8,291",286,979,"8,124","6,886","2,511","8,938","4,402","8,775","6,856","9,021","4,115","7,629","5,332","1,859","1,947",561,"1,817","4,278","51,1","9,519","7,237","17,2","8,325",7,3,6,2,1,6,0,8,7,1,7,5,3,6,0,3,8,1,8,7,3,8,6,7,1
x4613,"6,527",585,"7,844","2,024","70,7","7,055","79,6","8,708","3,533","3,307","2,837","7,832","6,845","5,106","8,578","7,324","2,421","51,1","7,901","7,451","6,478","3,665","4,187","5,303","4,837",0,3,0,5,3,3,1,3,4,7,5,3,4,3,3,3,1,5,5,2,7,8,7,5,6
x4614,"3,198","1,666",105,"8,477","9,586","4,109","55,6","3,131","7,139","1,635","5,735","5,058","3,733","7,245","69,5","5,163","8,305","3,599","6,133","2,031","1,618","3,397","8,621","8,193","3,936",5,8,4,3,0,8,8,8,3,3,6,5,6,2,5,2,3,0,0,4,2,2,1,1,5
x4615,"2,376","6,853",718,"5,309","2,462","1,332","6,456","14,9","7,388","3,366","2,867","3,131","5,231","5,838","6,903","85,3","76,6","4,685","8,363","21,8",704,"5,734","1,859","2,963","7,941",7,7,7,8,2,2,2,2,6,1,4,6,0,5,7,3,6,7,8,8,2,2,6,3,3
x4616,"5,001","3,656","5,966","1,491","0,65","8,119","51,1","4,623","9,521","5,7","5,724","1,406","16,7",557,"16,1","5,975",439,"7,068","9,394","5,962","2,423","8,352","8,574",874,"4,094",3,2,7,8,5,1,7,3,0,7,6,4,6,7,1,7,7,6,3,4,0,5,6,0,6
x4617,"2,486","9,135","8,776","4,577","4,976",438,"1,004","1,539","6,846","7,384","2,792","4,769","7,607","9,461","3,795","1,923","9,303","2,514","6,397",301,"3,582","11,3","4,683","7,405","9,772",4,8,7,0,1,1,6,2,4,3,4,6,5,4,6,2,0,4,2,3,1,8,8,7,0
x4618,398,"8,881","66,1","6,983","8,299","5,054","4,576",503,545,"3,301","51,6","9,801","5,527","4,616","4,132","2,115","8,224",907,"5,479","3,543","9,697","3,278","6,117","40,6","3,438",3,5,5,1,5,0,4,4,4,4,4,7,6,4,5,0,7,1,4,7,7,2,8,2,1
x4619,"6,683",842,"5,866","2,223","5,643","6,201","8,928",976,"1,546","6,966","8,549","7,489","5,956","9,109","8,905","8,915",847,"2,354","5,645","2,746","29,8","1,985","5,103","7,606",153,5,1,8,6,3,3,3,7,2,6,6,1,3,4,8,5,3,0,7,3,5,5,3,2,5
x4620,"71,3","3,052","8,555","6,278","2,771","2,386","5,614",901,"6,934","5,705","9,137","5,171","2,488","6,381","2,135","7,476","6,245",801,"6,755","4,046","3,088","8,905","7,179","29,6","3,533",3,0,6,6,3,1,3,7,8,1,2,6,5,7,1,6,8,7,3,2,6,5,5,3,6
x4621,"6,411",425,"44,9","8,659","8,459","8,386","4,699","4,316","9,833","8,288",564,"93,7","5,396","6,786","5,434","4,423","9,217","1,487","4,363","4,453","8,557","1,861","5,191","2,095","6,758",5,2,4,1,4,4,2,6,3,2,6,6,8,7,3,0,1,6,1,5,8,4,7,8,2
x4622,"5,847","7,779","7,828","9,048","86,6","6,406","2,307","5,415","9,555","7,255","6,065","5,808","6,458","9,108","6,662",307,"3,288","1,839","6,713","5,558","8,134","2,673","1,503","9,752","9,841",6,7,1,7,4,4,7,0,5,4,2,6,0,7,1,8,0,8,3,1,8,0,7,3,5
x4623,"3,612","1,083","9,606","6,362","7,108","3,505","7,313","6,645","4,739","6,512","5,995","6,681","5,709","1,784","85,2","61,1","9,686","1,374","5,175","8,527","1,966","8,168","5,212","9,334","5,642",7,6,8,7,4,4,8,3,6,7,7,1,7,3,1,3,0,4,1,2,8,4,6,4,1
x4624,"7,217","8,578","2,627","1,886","2,841","5,855","4,486","6,161","3,276","7,423","2,054","6,301","1,816","1,816","4,328",934,"8,441","2,951","4,703","1,132","69,7","3,479","9,072","7,446","5,772",7,8,2,3,8,2,8,1,8,2,7,4,1,7,4,8,4,5,4,2,2,6,5,7,7
x4625,"8,064","9,521","1,415","4,456","7,441","43,1","4,4","3,466","8,503","2,643","1,557","8,685",476,"3,353","6,732","4,878",382,"2,365","7,217","8,036",904,"1,184","6,875","8,504","4,262",3,4,1,8,3,8,3,5,2,3,8,5,5,4,8,3,4,5,6,5,6,8,2,4,3
x4626,"8,394","2,055","9,051","3,499","5,409","2,138","2,063","85,6","5,865","2,4","25,2","5,903","8,989","5,818","5,356","7,178","6,047","7,813","8,045","6,524","21,3","4,279","5,999","2,953","6,036",7,4,4,6,1,8,7,6,6,5,5,2,0,4,8,2,6,6,2,6,8,3,3,6,5
x4627,"8,511","2,791","8,615","0,74","2,402","40,4","6,829","7,531","1,431","1,908","10,2","2,318","9,877",34,"6,252","2,847","7,549","90,8","7,759","8,662","8,077","7,514","3,035","7,119","9,199",1,3,5,6,7,7,4,6,8,2,7,0,5,5,0,4,3,6,2,0,3,1,8,6,7
x4628,"9,012","1,405","4,595","9,293",527,"4,119","6,868","9,655","7,812","4,775","3,767","5,485",691,513,"9,666","5,382","1,236","5,795","2,989","32,1","3,854","2,583","1,839","2,722","1,192",3,1,2,4,2,7,3,3,2,8,6,6,0,8,6,5,2,3,4,2,7,6,1,1,1
x4629,"9,756","5,619","9,719","4,537","1,518","5,568","8,992","3,281","4,169","8,177","2,608","68,5","4,476","0,95","78,9","6,012","5,453","5,822",966,"2,148","6,783","4,951","2,102","1,417","4,743",1,8,8,4,6,1,2,5,2,7,4,7,1,8,0,4,0,5,3,6,1,7,4,2,2
x4630,"3,391","9,152","2,733",559,"4,513","7,712","65,9","2,594","4,467","1,572","7,978",144,"4,588","2,993","6,619","4,441","5,539","7,744","9,707","3,431","91,4","80,1",558,"91,5","1,287",4,1,3,1,8,8,7,2,3,7,1,7,5,0,7,5,7,1,6,7,5,3,7,3,4
x4631,"6,358","7,686","2,395","9,444","1,701","3,877","3,767","4,486","3,023","1,025","9,598",597,"5,735","5,479","3,435","8,564","6,765","8,347","6,086","9,515","4,059","3,875",182,"9,687","2,372",6,2,2,8,5,4,2,7,4,0,7,6,8,1,0,8,6,7,5,7,6,3,3,8,2
x4632,"73,4","2,571","1,156","57,2","5,851","7,609","11,4","4,397","9,472","15,2","5,668","4,574",335,"8,443","1,776","8,852","9,646","3,938","7,389",424,"6,822",923,358,"3,844","5,695",0,4,1,1,2,6,3,3,7,8,0,8,6,2,1,3,6,8,1,7,1,5,6,8,6
x4633,"6,244","4,378","6,424","1,731","5,016","6,623","8,719","2,388","3,343","6,578","8,166","1,438","9,187","5,924","2,601","3,094","2,109","1,033","5,206",285,165,"7,456","4,381","2,036","7,211",8,4,0,7,3,5,8,5,5,6,8,8,5,1,5,3,2,4,8,5,7,4,5,0,6
x4634,"9,341","1,663","3,738","60,6","6,584","1,065","1,739","5,023","5,674",25,"1,954",372,"7,214","5,674","9,216","1,417","4,022","7,782","2,306","7,657",846,"1,906",167,"6,534","1,061",5,0,2,6,8,6,0,3,4,2,7,5,7,5,6,7,6,3,4,8,8,3,2,4,8
x4635,355,"9,571","1,229","6,104","5,462","5,336","4,384","4,228","8,444","1,749","3,545","7,458","7,991","2,323","1,758","1,166","5,313","4,852","1,909","9,875","4,748",176,"8,369","4,056","4,397",6,5,2,7,6,1,6,0,8,3,6,7,8,8,7,4,3,1,0,7,2,6,4,8,7
x4636,69,"7,975",498,"7,402","5,886","8,726","75,1","7,796","1,084","5,615","6,926","9,419","7,074","8,664","7,496","3,185","3,506","4,884","8,332","7,737",241,"9,871","4,451","6,465","9,781",7,7,0,7,3,4,6,2,3,3,7,3,3,4,7,0,3,0,4,0,2,7,0,2,5
x4637,"7,285",711,"21,8","6,322",247,"4,679","5,034","7,277","5,528","5,446","3,543","6,221","4,123","2,143","1,837","6,923","7,385","4,144","4,751","5,004","7,972","6,605","6,312","2,444","6,232",8,3,2,0,0,4,0,6,5,5,5,8,0,3,1,5,7,1,7,3,7,5,4,0,5
x4638,"1,098","4,523","5,733","3,887","1,374","6,202","9,496","4,837","9,254","9,333","0,9","3,519","6,345","2,444","9,368","9,683","4,199","1,563","6,001",41,"4,956","2,711","2,861","2,945","5,617",8,4,5,1,5,8,0,5,7,2,8,5,4,4,5,2,5,0,0,4,5,0,2,5,7
x4639,463,"2,451","60,8",26,"91,7","4,035","4,635","5,527",58,"0,33","8,531","4,249","8,119","6,764","3,927","9,716","66,5","4,981","5,888","3,224",189,"7,317","4,261","9,529","5,247",2,4,4,7,0,6,4,0,7,2,0,3,3,6,5,7,2,8,7,1,5,6,0,6,4
x4640,"3,344",377,"4,716","2,899","7,593",503,"4,526","7,1","4,346","7,116","3,067",839,"6,417","7,342","2,639","3,836","5,212","9,004","5,686","4,174","9,033","6,957",574,"9,951",874,8,3,0,7,5,3,7,4,1,8,1,5,2,5,8,3,8,2,2,3,1,0,3,6,5
x4641,"5,609","7,571","5,562","1,878","74,6","4,565","2,922","7,293","5,655","3,751","5,797","5,507",20,"5,964","5,574","1,807","4,769","5,186","5,515",19,"1,859","8,163","56,9","1,002",814,6,3,2,0,7,1,8,2,1,1,5,7,0,8,4,8,3,0,2,2,5,4,3,2,5
x4642,"7,834","5,963","82,6","7,321","3,316","3,623","6,948",157,"4,664","3,156","2,675","7,789","2,718","1,484","8,528","6,117","7,268","70,3","1,503","9,167","7,952","9,941","6,528","9,976","2,038",4,4,3,7,2,3,2,8,5,0,8,0,3,6,7,5,5,8,7,1,2,3,8,0,0
x4643,"6,579","5,239","4,203","2,454","7,099","6,277","7,656","1,925","94,3","48,8","9,165","6,865","7,152","2,474","1,543","4,798","1,361","8,325",519,"8,964","1,735","9,582",333,"14,4","6,982",6,5,5,5,8,5,7,2,3,4,8,3,6,2,6,3,4,8,3,4,8,4,7,6,1
x4644,"7,103","1,409","8,667","2,316","1,794","1,813","1,044","7,876","1,081","7,492","27,8","5,444","2,905","5,174","5,487","7,792","1,743","7,066","0,52","5,786","6,372","5,565","5,075",546,"7,577",5,5,6,7,6,7,3,5,1,7,4,7,2,5,8,8,1,1,2,6,7,7,8,1,7
x4645,"9,287","6,169",373,"3,865","9,922","4,899",796,"7,597","7,652","2,492","7,637","1,305","1,578","1,198","5,781","6,077","77,7","9,983","9,763","23,8","3,706","5,348",74,"2,374","5,315",8,2,2,4,4,2,3,6,7,0,1,2,1,2,2,4,2,3,5,0,5,5,5,7,2
x4646,717,"6,023","6,603","17,4","1,604","8,409","88,6","4,979","52,8","5,838","1,559","1,142","7,978","6,329","1,475","5,989","1,913","9,301","6,834","4,706","5,267",587,"5,113",234,"2,922",1,0,2,2,5,5,0,5,2,2,0,2,7,4,0,4,7,8,3,7,8,6,2,1,4
x4647,"2,288","3,975","7,401","2,907","4,609","2,933","5,909","2,641","7,537","2,651","2,143","3,875",787,77,"8,975","5,109","4,455","1,078","3,568","9,811","2,093","3,563","3,241",209,"21,5",5,7,6,1,2,1,1,4,3,8,0,0,7,2,4,3,4,0,2,8,5,1,7,0,6
x4648,"3,237","7,205","7,379","2,186","69,1","5,332","7,123","23,7",301,"50,9","2,649","8,064","9,796","8,325","5,612",324,"8,635","2,048","20,2","3,083","3,314","7,376","2,162","50,3","7,931",7,3,7,0,4,5,6,0,7,4,1,4,4,1,3,4,3,7,0,3,3,4,4,5,6
x4649,"1,964",915,"0,7","1,677","9,173","2,001","6,715","9,473","5,181","6,223","5,238",594,"8,283","5,251","2,063","1,671","9,616","9,815","8,557","1,901","7,588","3,751","4,055","7,012","8,577",6,7,3,5,6,5,4,7,6,3,2,5,0,8,4,7,6,2,0,0,8,0,4,5,4
x4650,"5,876","3,315","86,1","7,119","6,517",868,"2,141","7,302","4,233","2,398","9,867","4,714",214,"7,992","4,577","4,901","5,186","2,433",94,"5,484","7,179","85,6",151,"1,063","6,731",0,0,6,1,3,5,2,4,4,0,5,7,8,6,7,3,6,5,8,0,2,2,0,5,7
x4651,"41,9","3,717","4,329","5,408",805,"1,041","2,515","9,873","37,7","8,568","2,416","7,396","3,417","9,059","67,4","2,199","4,577","7,786",536,"5,879","37,6","6,376","5,619","3,8","9,851",6,2,0,6,5,3,2,3,3,2,3,0,7,5,8,2,3,3,0,5,3,4,0,2,8
x4652,"8,847","5,508","2,731","1,068","7,659","8,495","7,582","6,657","1,288","6,447",371,"1,283","9,408","62,2","2,311","43,8","4,887","7,153","4,802","7,818","4,219","7,069","8,555","8,563","3,954",0,3,1,3,6,1,5,4,1,7,0,1,5,0,0,5,0,7,1,8,3,0,1,0,3
x4653,"2,372","9,346","7,239","1,436","4,245",369,"47,2","1,138","98,1","5,003",887,"7,744","8,749","4,581","6,391","9,159","3,158","2,541","2,063","1,692","2,572",353,"30,4","84,5","6,003",8,5,0,4,7,3,5,5,6,3,6,0,8,2,6,2,7,2,6,2,3,4,6,5,4
x4654,"2,025","7,792","2,492","4,777","4,945","9,338","4,5","7,285","9,917","6,669","8,739","8,256","5,044","0,64","9,934","4,859","5,393","2,937","7,258","6,489","9,769","63,5","5,022","5,369","4,665",3,2,3,2,8,3,6,6,4,5,4,4,5,5,3,0,0,8,2,1,1,5,4,8,0
x4655,"2,816","45,6","2,394",825,"7,172",945,"8,994","6,028","1,967","2,713","8,546","3,299","6,404","5,948","89,4","1,046","4,811","4,337","8,143","1,133","1,504",225,"6,854","6,847","3,701",5,4,0,4,8,5,1,4,5,4,1,5,3,1,0,3,8,4,0,1,7,5,5,7,3
x4656,"9,582","4,239","9,679","7,856","9,006","9,436","4,673","6,266","3,316","4,953","6,266","6,234","7,236","2,211","2,229","5,167","4,482",434,"2,861","3,981","1,937","6,456","8,031","8,977","3,491",6,6,8,7,4,1,8,6,1,8,4,4,6,6,1,0,5,3,6,7,1,8,1,2,3
x4657,"5,513","1,212","1,401","10,2","8,095","7,731","36,3","9,258","1,491","4,031","7,353",983,"2,934","1,389","4,088","2,9","4,672","80,8","8,748","5,841","2,735",167,"3,551","6,304","5,311",8,1,8,3,3,0,4,5,2,1,4,7,3,5,8,5,7,2,0,0,4,7,8,0,7
x4658,"8,138","44,6","7,192","7,117","2,261","9,513","2,697","3,442","2,794","8,505","8,137","1,116","2,143","6,402","6,711","1,614","7,712","4,071","3,535","8,187","1,186","3,454","1,879","2,835","6,178",1,7,3,1,1,0,3,8,4,3,6,4,8,6,6,2,3,2,1,5,2,2,1,4,3
x4659,"9,275","8,789","2,465","7,491","8,354","7,055","3,503",727,"2,687","6,095","6,452","4,839","1,573","4,079","6,638","9,978","55,1","5,512","1,848","6,9","4,9","7,293","3,783","4,839","8,167",2,4,6,2,1,4,8,3,5,2,1,4,4,7,2,1,1,5,2,7,6,4,2,8,3
x4660,"8,497","3,466","9,596","3,591","5,951",286,"9,972","3,586","60,6","7,156",541,954,231,"6,456","1,379","9,493","8,538","6,681",29,297,"9,405",925,"7,365","4,379","69,6",4,3,6,6,8,4,4,1,5,1,8,2,0,3,6,1,0,0,5,8,2,8,7,2,3
x4661,"7,004","26,5",83,"4,976","7,623",175,"8,522","2,001","1,791","1,482",975,"7,388","5,307","4,607","5,962","2,617","6,247","1,038","6,303","8,168","7,206","7,247","10,4","9,879","2,054",6,6,3,2,8,8,8,8,8,7,7,7,7,7,7,2,4,4,3,2,6,8,2,7,8
x4662,"7,879","5,759",914,507,"5,098","7,923","1,802","1,539","7,637","80,2","81,5","19,7","76,1","9,833","3,462","38,1","7,447","9,889","9,029","2,757","2,561","2,922","2,817","6,106","6,347",0,4,1,2,8,1,3,2,3,1,4,7,7,4,5,8,8,0,3,0,6,3,6,1,5
x4663,"3,619","0,22","6,526","9,534","1,928","7,417","5,868","1,618","1,271","99,8","4,145","9,955",434,"6,075","9,404",296,"3,029","6,998","5,782","1,464","3,129",268,"9,765","9,712","4,561",2,4,3,7,1,1,0,3,3,2,5,3,1,0,6,7,1,5,4,0,4,1,3,6,1
x4664,952,"2,044","9,743","1,374","5,088","8,537","2,211","6,694","9,937","5,571","4,351","1,398","7,049","3,491","9,5","56,8","2,763","8,253","8,604","2,613","7,159","41,8","4,798","5,621","6,128",3,3,4,0,2,0,2,6,6,5,3,3,2,8,7,0,6,3,7,0,7,0,7,8,7
x4665,"4,039","7,231","9,246",143,"5,283","3,105","7,779","1,429","8,279","1,734","3,428","8,083","7,635","3,369",278,"1,932","51,1","4,769","9,631","9,142","4,247","2,175","9,619","2,852","83,5",7,2,1,2,5,2,6,0,4,4,0,8,6,1,3,0,1,2,5,6,8,8,6,4,0
x4666,"1,195","37,6","6,949","4,198","5,039","4,865","2,115","3,285","7,897",341,"27,4","8,665","4,969","6,236","2,035","3,687","3,315","4,976","2,623","55,9","7,364","80,1","2,178","5,779","5,457",4,6,0,4,8,1,8,0,0,3,5,4,7,2,5,4,2,2,3,4,8,4,1,5,5
x4667,"4,366","59,7","1,448","7,305","6,725","1,151","4,908",685,"8,349","2,513","5,027","72,1","2,474","0,64","2,383","3,814",739,"49,2","2,575",736,"6,546","2,599","9,621","60,2","5,401",2,5,0,5,2,2,6,2,7,6,8,6,8,2,7,4,3,4,2,3,4,0,8,0,1
x4668,"9,557","2,891","7,539","9,618","4,595",752,"4,821","6,244","4,592","3,2","1,384","6,108","4,025","70,2",808,"5,608","3,686",622,"3,856","8,648","2,356","9,6","4,681","8,614","9,531",8,8,2,2,5,3,2,7,2,1,0,2,6,6,7,0,0,8,4,5,5,8,4,3,3
x4669,"5,319",171,"4,723","5,141","7,515","1,627","6,785","4,819","1,532","70,9","4,386","6,813","8,166","6,452","5,666","3,502","5,928","2,286","60,9","3,558","6,4","96,1","2,375","6,979",495,1,7,3,6,7,5,4,0,3,5,4,4,2,4,1,2,3,3,1,7,3,6,5,5,6
x4670,135,"2,073","7,963","1,646","5,974","3,387","1,384","35,8","9,851","30,6","1,235","9,112","6,558","6,188","5,386","6,407","4,504","3,369",736,678,"8,036","8,918","5,609","6,115","5,153",4,7,1,2,6,7,2,4,2,5,1,4,3,1,4,2,7,3,6,0,8,3,3,1,0
x4671,"9,181","5,891","2,988","7,168","3,335","25,1","3,956","8,599","6,044","9,096","2,042","7,652","48,7","5,407","3,505","4,527","8,219","9,319","9,023","2,3","9,026","5,518","7,541",673,"2,278",8,3,3,8,4,4,3,1,3,3,4,2,3,6,3,8,3,0,5,0,1,5,3,2,4
x4672,"1,106","5,645","7,469","4,673","9,194","8,239","6,012","4,609","1,428","8,216",838,"9,078","6,456",352,809,"4,653","1,008","8,306","2,317","6,051","6,564","7,644","1,532","74,9","42,5",7,5,1,4,7,5,2,5,4,2,3,6,7,6,4,4,2,2,2,6,6,0,4,4,5
x4673,"1,843","4,731","5,243","8,686",564,"6,065","5,213","8,824","2,311","4,415",214,"7,1","4,483","2,079","5,829","58,1","5,845","46,1","5,946","7,151","70,6","9,403","2,465","1,335","1,147",0,4,4,3,5,1,6,2,6,8,3,6,8,2,4,2,8,4,2,5,7,3,0,1,2
x4674,653,"4,807","5,839","5,227","1,313","7,368",593,"3,432","6,594","93,9","4,127","2,033","3,018","6,448","7,741","8,882","8,249","8,018","47,7","42,4","7,088","4,969","3,312","7,5",215,8,8,3,2,0,8,0,5,3,1,5,0,4,1,8,7,8,7,7,7,4,7,4,0,4
x4675,"2,486","7,421","6,226","5,263","7,143","4,205","6,992","8,482","9,176","4,248","4,865","2,243","2,222",841,"3,083",973,"2,471","3,155",9,"9,926",477,"3,305","7,968","5,614",793,2,6,6,8,0,5,8,1,7,8,8,5,5,7,7,1,6,4,2,2,6,8,5,7,6
x4676,"2,907","9,819","7,038","8,384","6,601","1,249","40,3","9,427","8,435","2,564","6,876","1,212","7,584","41,5","5,458","6,226","3,318","3,988","8,598","6,299","74,2","6,879","5,159","4,299","1,641",0,8,3,6,6,0,3,1,7,2,6,2,6,5,8,1,2,8,2,6,8,7,2,0,1
x4677,"4,531","8,438",358,"33,1","2,557","1,1","4,646","6,274","1,567","4,113","52,4","52,2","26,8","1,064","9,356","4,966","0,26","4,272","5,388",785,"9,574","7,032","6,215","75,4","8,752",1,8,5,6,6,4,5,2,4,6,1,5,5,8,4,2,1,8,8,0,6,2,6,6,0
x4678,"1,449","3,351",925,"6,882",655,90,"5,665","3,036","5,585","8,516",401,"8,517","79,4","4,103","3,298","4,318","4,773","8,757","9,483",205,"1,536","7,429","3,065","3,966","2,109",8,4,6,8,8,1,0,8,8,4,7,5,7,1,4,1,0,8,8,1,4,7,3,3,8
x4679,"13,3","9,551","4,385","16,1","4,995","5,734","6,381","9,352","3,706","5,995",922,"7,537","5,684","8,235","9,768","8,267",621,"2,875","0,06","8,492",627,"4,478","4,213","9,509","0,57",6,4,7,0,0,3,1,2,7,5,4,7,3,2,7,2,1,8,2,2,2,7,7,4,7
x4680,"1,483","8,555","9,127","2,612","5,465","2,754","1,221","2,191",24,"7,583","1,921","3,4","1,394","1,684",638,"5,196","2,121","84,5","1,919","4,001","2,166","5,976","96,7","3,156","4,603",8,0,4,7,4,3,8,8,0,8,8,5,5,5,3,0,2,7,3,1,7,7,2,7,1
x4681,"2,639",24,"8,482","2,427","5,005","5,836","5,992","88,9","4,341","3,021",201,"6,629","8,438","7,448","9,049","6,642","3,506","1,852",392,"5,595","1,961","3,969","5,428","9,669","6,008",4,7,0,2,4,4,1,2,5,6,2,4,6,3,4,6,2,3,5,3,4,2,4,1,2
x4682,"4,252","4,818","6,276",643,"7,259","5,031","1,658","1,071",384,"5,879","3,947",74,"51,9","9,325","1,475","9,956","5,547","2,572","4,683","4,491","8,479","55,9","3,139","9,444",276,3,3,4,4,0,1,1,4,1,7,1,2,7,1,5,0,4,7,7,4,8,8,2,7,3
x4683,"3,951","7,063","8,003","1,544","9,757","7,926","1,991","7,253","8,908","2,776","1,007","1,063","16,9","9,487","4,267","5,579","4,038","63,7","4,319","5,062","9,384","1,251",952,"6,136","7,731",7,0,8,0,6,7,1,1,2,8,7,4,6,3,3,8,5,5,4,3,1,1,4,2,5
x4684,"5,335","1,289","6,834","7,593","4,637","9,456","2,151","9,277","83,7","1,914","6,706","3,316","8,906","3,023",868,"2,682","9,896","4,105","6,761",983,"8,668","2,021","9,301","62,2","1,278",8,7,7,5,2,2,2,6,2,7,0,1,2,6,0,0,5,1,0,4,1,5,1,4,4
x4685,"2,863",463,"7,006",188,"5,271","8,877","7,132","7,437",371,"3,716","2,774","51,4","6,333","7,659","7,941","23,5","5,905","5,388","7,442","3,448","1,144","5,411","9,114","5,353","3,632",2,4,1,8,6,7,2,6,4,4,5,4,1,1,3,7,2,5,4,3,7,5,0,2,7
x4686,"1,857",7,"4,168","4,871","3,517",31,"3,947","87,1","7,743","4,375","2,692","4,941","1,751","6,118","3,716","3,814","4,072",253,"2,015","7,616","6,732","2,545","2,296","6,255","1,528",6,1,7,4,1,0,6,8,0,2,6,7,4,1,0,6,2,0,5,3,1,2,4,3,2
x4687,"2,987","8,197","1,269",253,"7,721","9,137","4,816","7,251","6,548","82,8","7,357",253,"1,331","1,596","4,474","9,704","9,605","79,1","8,298","9,662",741,"1,519","1,295","4,124","12,5",2,4,8,7,0,6,5,6,4,0,8,8,0,1,1,8,8,4,7,2,2,4,5,1,0
x4688,"8,223","8,998","4,384","1,228","6,505","1,142","4,582","2,076","5,351","3,673","4,437","8,759","2,526","8,729","19,7","8,154",112,"2,669","4,962","8,431","1,527","3,8","5,148","3,572","4,478",2,1,8,6,0,5,8,5,6,2,0,4,5,3,2,2,6,1,4,3,7,3,8,3,2
